tweets,classe_ajuste_fino,score_ajuste_fino
14968,"@ErikakHilton Sorrir é um ato de resistência. 
Perdi meu cunhado com 50 anos dia 26 de dezembro de 2021. Acabou um 2021 triste e iniciou um 2022 com esperança pelo menos.  Esperança fé mandar o @jairbolsonaro para o 5.dos infernos. Chega dia 30 logo",False,0.5522560477256775
14969,@ErikakHilton https://t.co/XfA1dvJQn1,False,0.9866228699684143
14970,"@ErikakHilton @aluapbraga Durante a Pandemia muitas pessoas morreram e foram enterradas em covas improvisadas. O silêncio dos esquecidos assassinados pela política Genocida do Bolsonaro. 

E hoje tem gente tentando normalizar o que aconteceu na Pandemia. Malditos sejam. 
https://t.co/DFovqHQ4t7",False,0.7328295707702637
14971,"@ErikakHilton Minha vó perdeu amor da vida e o filho mais velho em 26 dias.
Um pesadelo, surreal e difícil de entender.
Nunca me esquecerei desse tempo sombrio e de que tem compactou e agiu como se nada tivesse acontecendo",False,0.9730262160301208
14972,"@ErikakHilton O aniversário de Paulo Gustavo seria no dia 30/10 (dia das eleições), votar contra o Bolsonaro será o meu presente pra ele...",False,0.9823664426803589
14973,"@ErikakHilton Que vergonha: ele disse jovem.

E jovem representam 0.37%. Isso é o que morrem de gripe por ano .

Não minta",False,0.9073926210403442
14974,"@ErikakHilton O pior é que eu conheço pessoas que perderam parentes nessa pandemia e fizeram campanha pra esse maldito, literalmente uma lavagem cerebral, surreal...",True,0.9882841110229492
14975,"@ErikakHilton Infelizmente, esse caso não comoveu a grande parte dos brasileiros.",False,0.9918102622032166
14976,@ErikakHilton @S1n1nh4,False,0.9632498621940613
14977,@ErikakHilton #pauloGustavopresente,False,0.9525612592697144
14978,@ErikakHilton 😭,False,0.9224381446838379
14979,@ErikakHilton Triste d+,False,0.980997622013092
14980,@ErikakHilton @xicosa Precisamos desses vídeos na tv @ptbrasil @gleisi @ricardostuckert . Urgente,False,0.9886075854301453
14981,"@ErikakHilton Graças à Deus eu não perdir ninguém com a pandemia, mas deixo aqui a minha solidariedade pra quem perdeu seus filhos suas mães seus irmãos um amigo. Vamos derrotar o genocida.",False,0.9509170651435852
14982,@ErikakHilton @fiotioficial @DownloaderBot,False,0.9409592151641846
14983,@ErikakHilton @rosana Dona Déia representa todas as mães que passaram por isso.,False,0.9951307773590088
14984,"@ErikakHilton Triste ver uma mãe passar por isso!! 

Na época fo L    Muitas pessoas morreram por falta de vaga nos hospitais, pois o L e a D preferiram fazer estádio.
Conheci mtas pessoas que perderam seus parentes pois não tinham atendimento digno.
L tb é genocida?",False,0.9467852115631104
14985,@ErikakHilton Fora Bolsonaro,False,0.8983128666877747
14986,@ErikakHilton @JaumGodoy Pode me passar esse vídeo dele perguntando isso pra eu poder compartilhar aqui nos meus grupos?,False,0.9823704957962036
14987,@ErikakHilton @_danielaabade https://t.co/xy5tD47jcN,False,0.9821431040763855
14988,@ErikakHilton 😢😢😢,False,0.9224381446838379
14989,@ErikakHilton @missqueijo Bolsonaro não tem humanidade! https://t.co/n91BuzHMt5,False,0.667709469795227
14990,@ErikakHilton @Iure05443521 sdds dele,False,0.943014919757843
14991,"@ErikakHilton #YpeNuncaMais 
#LulaPresidente13",False,0.9552736878395081
14992,"@ErikakHilton Meu Deus,  uma tristeza infinita",False,0.9970009922981262
14993,@ErikakHilton @rosana 😭😭😭😭😭😭😭 😭,False,0.8778319954872131
14994,@ErikakHilton Ele desdenhou de crianças não de adultos.,False,0.9675472974777222
14995,@ErikakHilton @rosana https://t.co/90QsOrdFoh,False,0.9743815064430237
14996,@ErikakHilton @aniellefranco @BaixaEstaPorra,True,0.7038588523864746
14997,@ErikakHilton Parabéns Dona Déa,False,0.9983376264572144
14998,@ErikakHilton https://t.co/lv2x7sFNvf,False,0.9867541193962097
14999,@ErikakHilton https://t.co/xXMfY7gpks,False,0.9840109944343567
15000,@ErikakHilton 😭😭😭😭😭😭😭😭😭😭😭😭😭,False,0.9224381446838379
15001,@ErikakHilton Caiu uma lágrima aqui..,False,0.9919935464859009
15002,"@ErikakHilton Paulo Gustavo ja tinha problemas de saude ne, e no mais ja tinha tomado algumas dose da vacina, e no mais, foi internado em um otimo hospital particular... tenso em",False,0.7570443153381348
15003,@ErikakHilton Muitos foram vacinados e infelizmente morreram.,False,0.9280034899711609
15004,@ErikakHilton O video está fora do contexto coloca o vídeo completo,False,0.9671334624290466
15005,"@ErikakHilton O cara ficou trancado em casa, máscara , álcool gel. A culpa é do vírus e eu acho que teve torcida. https://t.co/fxcTev8ESH",False,0.8237854242324829
15006,"@ErikakHilton Erika, esse cara é muito cruel!!! Fico chocada com a insensibilidade dele.",False,0.8026246428489685
15007,@ErikakHilton @AnarcoFino https://t.co/Y3yYmkBxUf,False,0.9835072755813599
15008,@ErikakHilton 😭😭😭,False,0.9224381446838379
15009,@ErikakHilton Esse vídeo deveria estar na campanha de TV pra todos que já esqueceram das mortes refrescarem a memória!!,False,0.9884805679321289
15010,"@ErikakHilton Eu perdi a minha mãe 😭😭 e até hoje sofro com isso. Eu não pude fazer nada e nem me deixaram vê-la. Fiquei sozinha, pois éramos apenas nós duas. Minha família morreu. Se estou aqui é por causa de Deus, mas não esqueço do descaso e da falta de respeito desse homem para com todos.",False,0.9968550205230713
15011,@ErikakHilton #BolsonaroPedófilo #BolsonaroPervertido #BolsonaroGenocida #Lula13,True,0.9946017265319824
15012,@ErikakHilton @alacirfilho Esse depoimento. De uma mãe quê perdeu o filho é muito triste. O Brasil perdeu um grande artista. Mas à mãe perde a sua 'vida'. A vontade de viver por falta de um governo comprometido com sua população.,False,0.9896838665008545
15013,@ErikakHilton @_danielaabade @BaixaEssaPorra,True,0.9115902185440063
15014,"@ErikakHilton Essa pandemia foi uma loucura que é inexplicável. Pessoas velhas com doenças se recuperaram; jovens saudáveis partiram. Mendigos estão vivos e ricos estão mortos. E aí, quem é que resolve essa equação? Não dá... complicado...Mas vcs querem pq querem botar a culpa num só.",False,0.9573854207992554
15015,@ErikakHilton @DescargarBot,False,0.9441695809364319
15016,@ErikakHilton @DownloaderBot,False,0.936994194984436
15017,@ErikakHilton @BaixaEssaPorra,False,0.5865074396133423
15018,@ErikakHilton @aniellefranco 😥,False,0.933323085308075
15019,@Street04383149 @TSEjusbr @alexandre,False,0.9601268172264099
15020,@ErikakHilton @Street04383149 @TSEjusbr @alexandre 🤫 @TSEjusbr está nanando profundo,False,0.9644638895988464
15021,@ErikakHilton @Street04383149 @TSEjusbr @alexandre Bizarro,False,0.8813217282295227
15022,"@ErikakHilton @Street04383149 @TSEjusbr @alexandre @TSEjusbr 
@alexandre",False,0.9704697132110596
15023,@ErikakHilton @Street04383149 @TSEjusbr @alexandre @MPF_PGR,False,0.9465813040733337
15024,@ErikakHilton @Street04383149 @TSEjusbr @alexandre O @TSEjusbr é pior que Rubinho Barrichello,True,0.9814691543579102
15025,"O DATAPOVO não mente!
Recife é @LulaOficial!
O Nordeste é 1️⃣3️⃣✅
O Brasil é maior que Bolsonaro! https://t.co/0gntASj0AB",False,0.95256108045578
15026,https://t.co/tntYO2foqH,False,0.9834430813789368
15027,"@ErikakHilton Olha Caxias [RJ] hoje, deputada
https://t.co/PnHUfaWdQh",False,0.9883177876472473
15028,@beatrizdiniz Ops,False,0.9040138125419617
15029,"O DATAPOVO não mente!
Recife é @LulaOficial!
O Nordeste é 1️⃣3️⃣✅
O Brasil é maior que Bolsonaro! https://t.co/0gntASj0AB",False,0.95256108045578
15030,https://t.co/tntYO2foqH,False,0.9834430813789368
15031,"@ErikakHilton Olha Caxias [RJ] hoje, deputada
https://t.co/PnHUfaWdQh",False,0.9883177876472473
15032,@beatrizdiniz Ops,False,0.9040138125419617
15033,"@ErikakHilton “Filma, Fátima. Bota pra filma” 😍",False,0.9193324446678162
15034,"@ErikakHilton QUE EMOÇÃOOO
IMAGINA DIA 30????
A GENTE VAI SER FELIZ DE NOVO ❤️🥺",False,0.8567672371864319
15035,@ErikakHilton Sorte do dia: essa ponte não é obra do Tarcísio.,False,0.9897221922874451
15036,@ErikakHilton Uma ponte??  🤣🤣🤣🤣🇧🇷😎👉🏻,False,0.9365853071212769
15037,@ErikakHilton Dessa vez a campanha de Bolsonaro é outra . Deixa o Lula ir p as ruas.  Mas só no nordeste.  Kkkkk é falar muita merda. Como já falou.,False,0.5322468280792236
15038,@ErikakHilton É o Galo da Madrugada!!!,False,0.9746693968772888
15039,@ErikakHilton Lindo de Viver! https://t.co/YoUfpkUMFF,False,0.9980857372283936
15040,@ErikakHilton NO RIO DE JANEIRO ELES PAGARAM 150 POR PESSOA SEGUNDO ALGUNS VÍDEOS ROLANDO POR AÍ.,False,0.9476304054260254
15041,"Recife é Brasil. Nossa mensagem é clara. Pela democracia, contra a fome, contra o ódio e contra as mentiras. Estamos andando nas ruas. E somos milhões por todo o país. Dia 30 é 13.

📸: @ricardostuckert https://t.co/Ow2TlIUrE4",False,0.993528425693512
15042,@LulaOficial @ricardostuckert 🚩1️⃣3️⃣✅🇧🇷,False,0.9472414255142212
15043,"O DATAPOVO não mente!
Recife é @LulaOficial!
O Nordeste é 1️⃣3️⃣✅
O Brasil é maior que Bolsonaro! https://t.co/0gntASj0AB",False,0.95256108045578
15044,https://t.co/tntYO2foqH,False,0.9834430813789368
15045,@ErikakHilton @LulaOficial Orgulho! ❤️,False,0.997351884841919
15046,@ErikakHilton @LulaOficial Deu vermelho https://t.co/nEKXmsKEtK,False,0.977134644985199
15047,"@ErikakHilton @LulaOficial Peraí, precisamos chamar os militares pra verificarem a autenticidade dessas fotos.🚩",False,0.9888788461685181
15048,@ErikakHilton @LulaOficial AAAAA NÃO VEJO A HORA DE TIRAR O BOZO DO PODEEEERRRRRR https://t.co/y8nPwdMaNh,True,0.9662669897079468
15049,"@ErikakHilton @_Janoninho @LulaOficial Que coisa linda, minha gente!!",False,0.9964122176170349
15050,@ErikakHilton @LulaOficial MAS NADA DE JÁ GANHOU. É LEVANTAR A BUNDA DO SOFÁ NO DIA 30 E LASCAR O 13. 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,False,0.6815718412399292
15051,@ErikakHilton @LulaOficial E o Nordeste vai salvar o Brasil. !,False,0.9921770691871643
15052,@ErikakHilton @LulaOficial Arrepia!!,False,0.8920184969902039
15053,@ErikakHilton @LulaOficial Vem logo dia 30 https://t.co/bCiWsEVA1V,False,0.9973905682563782
15054,@ErikakHilton @_Janoninho @LulaOficial #LulaPresidente1️⃣3️⃣,False,0.9455272555351257
15055,"@ErikakHilton @LulaOficial Avisa, Erika ❤️⭐",False,0.9662829637527466
15056,@ErikakHilton @LulaOficial 22,False,0.9358594417572021
15057,@ErikakHilton @LulaOficial E os gados ainda disseram que não tinham sido avisados (foram sim) e era um dia de semana e por isso não teve tanta gente com o Bozo sendo que na do Lula foi a mesma coisa e olha a multidão.,False,0.6884774565696716
15058,"@ErikakHilton @abocadelobo @LulaOficial Pena que aqui no Rio, Baixada e São Gonçalo, as milícias impedem isso.",False,0.845960795879364
15059,@ErikakHilton @LulaOficial Olha isso aqui @ErikakHilton https://t.co/mx1Ly89zoQ,False,0.9849112033843994
15060,@ErikakHilton @LulaOficial Estranho todo mundo de vermelho...rs. aí puxaram o bandeirão só Brasil pra dizer que é patriota...aham sei.,False,0.9820519089698792
15061,@ErikakHilton @LulaOficial RECIFE ❤️⭐️,False,0.9014821648597717
15062,@ErikakHilton @LulaOficial Procure um trabalhador nessa imagem. 😂,False,0.9502072334289551
15063,@ErikakHilton @LulaOficial Viva o nordeste!!! Viva Erika Hilton!!! Viva a diversidade!! Viva a humanidade!!! Lula 2022,False,0.9958897233009338
15064,"@ErikakHilton @LulaOficial Além de saber votar, o povo de Recife mora em uma das cidades mais lindas do Brasil ❤",False,0.9863173365592957
15065,@ErikakHilton @LulaOficial https://t.co/dqsktRFNfY,False,0.9851016998291016
15066,@ErikakHilton @LulaOficial https://t.co/208KKNbmOt,False,0.9795640110969543
15067,"@ErikakHilton @Juninhope08 @LulaOficial Kkkk os vermelhinhos sabotados no meio do gatos pingados, ei! Não cola mais meus caros",True,0.9778380990028381
15068,"@ErikakHilton @LulaOficial Recife, deliciosa! https://t.co/0qnn2xcRRb",False,0.995596706867218
15069,@ErikakHilton @LulaOficial Somos resistência 💪,False,0.9615874290466309
15070,@ErikakHilton @LulaOficial Tá lindo meu nordeste é peia no 22 #ForaBolsonaro,False,0.977773904800415
15071,@ErikakHilton @LulaOficial https://t.co/oSOiIVg9bK,False,0.9848328232765198
15072,@ErikakHilton @LulaOficial https://t.co/Ix1WTToZ0u,False,0.9854282736778259
15073,@ErikakHilton @LulaOficial @EhJones tu tava ai????,False,0.9609380960464478
15074,@ErikakHilton @LulaOficial DATAPOVO,False,0.6580308079719543
15075,@ErikakHilton @LulaOficial Pernambuco está com Lula 13,False,0.9934665560722351
15076,@ErikakHilton @LulaOficial Por isso que tão na merda a mais de 20 anos,True,0.9657028913497925
15077,@ErikakHilton @LulaOficial https://t.co/gEGw8n1Zq4,False,0.9852005243301392
15078,@ErikakHilton @LulaOficial Não sabia que no Recife era reduto do MST. Esses ônibus parados nas imediações do 13 de Maio vieram de onde?,False,0.9403330683708191
15079,"@ErikakHilton @LulaOficial Sabemos onde estão a maioria dos traidores da pátria. A maioria do nordeste está corrompido, infelizmente pra esses não tem jeito. A ignorância já tomou conta dos alienados.",False,0.6217591762542725
15080,"@ErikakHilton @LulaOficial Com certeza o Brasil é maior que Bolsonaro, afinal ele é um homem e não um país...",False,0.9918374419212341
15081,"@ErikakHilton @LulaOficial O Nordeste é @LulaOficial sim, mas peço ao futuro presidente Lula que invista mais no nordeste, cultura, educação, saudades, economia e etc",False,0.9943695664405823
15082,@ErikakHilton @LulaOficial A humilhação meu pai rsrsrsrs (a gente gosta),False,0.9561125040054321
15083,@ErikakHilton @LulaOficial A pronto antes queimavam a bandeira do Brasil agora amam ela como o amor é né.,False,0.9952322840690613
15084,@ErikakHilton @tesoureiros @LulaOficial #LulaPresidente1⃣3⃣,False,0.9739659428596497
15085,@ErikakHilton @LulaOficial Lula Recife hoje! https://t.co/U6Z7dhEwW3,False,0.9850786924362183
15086,"@ErikakHilton @LulaOficial Tô vendo, o povo escalou  até o prédio 😂😂😂😂😂😂😂😂😂",False,0.9796932935714722
15087,"@ErikakHilton @LulaOficial Para o Datapovo é Lula Presidente 

#LulaPresidente2022",False,0.9780642986297607
15088,@ErikakHilton @LulaOficial #Bolsolao #BolsonaroNuncaMais,False,0.8841704726219177
15089,@ErikakHilton @LulaOficial Que coisa mais linda é o meu Recife e o seu povo do lado certo da História votando em Marília Governadora e Lula Presidente!,False,0.9972641468048096
15090,@ErikakHilton @LulaOficial Lapada #LulaPresidente1️⃣3️⃣,True,0.6086978912353516
15091,"@ErikakHilton @LulaOficial Aí só pode ser montagem, o ""mito"" por onde passa arrasta multidões 🤣🤣🤣🤣🤣🤣",False,0.9159407019615173
15092,@ErikakHilton @LulaOficial O que? Kkkkk e essa montagem aí? O meu Deus.,False,0.9764103889465332
15093,"@ErikakHilton @LulaOficial O que o povo não faz por R$50,00  pão e mortandela. Aí o grito, eu vim de graça, passa e longe 😂 😂 😂.

Os bastidores de cada arrastão do Lula entrega tudo. Os mesmos que gritam pra um bandido voltar a cena do crime, pode ser o mesmo que amanhã chora por ele estar lá 💬",False,0.8670763969421387
15094,"@ErikakHilton @LulaOficial A esperança, o amor vencerá o ódio.
Agora é Lula de novo com a força do Povo Brasileiro. https://t.co/dsI6x5fuYc",False,0.9970371723175049
15095,@ErikakHilton @LulaOficial ❤️❤️❤️🚩🚩🚩,False,0.9453388452529907
15096,"@ErikakHilton @LulaOficial Vocês não tem vergonha na cara, cada Photoshop mais grotesco! No recife em 13/10/22 arroaceiros do Pt https://t.co/JunSuIM0qh",True,0.994531512260437
15097,"@ErikakHilton @LulaOficial É daí, o Nordeste vive no socialismo a tempos, sai da região pela pobreza, mas ainda insiste no político corrupto, por isso que não desenvolve, a politica do pão e circo que o Nordeste adora.",False,0.8770214915275574
15098,"@ErikakHilton @LulaOficial O Nordeste é  13 há muitos anos ,isso explica o motivo da maioria da população nordestina viver na miséria.",False,0.9452643990516663
15099,"@ErikakHilton @LulaOficial Pessoal doido pra comer um filé de dog venezuelano
https://t.co/m0fwNaCTTX",True,0.9896948337554932
15100,@ErikakHilton @LulaOficial Bonita montagem. Como de resto toda a propaganda paga com o nosso dinheiro.,False,0.9860784411430359
15101,@ErikakHilton @LulaOficial https://t.co/c3p1EfGhLm,False,0.9818038940429688
15102,"@ErikakHilton @LulaOficial esse povo todo trabalha a noite, né? ou todo mundo resolveu faltar no trabalho...",False,0.9619103074073792
15103,@ErikakHilton @LulaOficial Aja mortadela.....,True,0.8915808796882629
15104,@ErikakHilton @_Janoninho @LulaOficial Galo da madrugada com Lula,False,0.943880021572113
15105,@ErikakHilton @LulaOficial Dia 30 VAMOS VER,False,0.9899839162826538
15106,@ErikakHilton @LulaOficial Recife é #LulaPresidente1️⃣3️⃣,False,0.9576784372329712
15107,@ErikakHilton @LulaOficial MOSTRA O 07 DE SETEMBRO!!!,False,0.9539794921875
15108,@ErikakHilton @LulaOficial Isso aí não preenche nem um quarteirão. Eu sei o tamanho de uma ponte de Recife. Avenida Paulista manda lembranças.,False,0.9865570664405823
15109,@ErikakHilton @LulaOficial https://t.co/2aQPrUgbFs,False,0.9802615642547607
15110,@ErikakHilton @LulaOficial https://t.co/4TJ4ExT2Dx,False,0.9854087233543396
15111,@ErikakHilton @LulaOficial https://t.co/ITIEC3zB4U,False,0.9867693185806274
15112,@ErikakHilton @LulaOficial https://t.co/dNrjmNNbld,False,0.9848191738128662
15113,@ErikakHilton @LulaOficial Agora sei porque Pernambuco está top !! Kkkkkkkkkkkkkkkkkkkkkkkkkk,False,0.9910393357276917
15114,@ErikakHilton @LulaOficial E Venezuela 🇻🇪 é bem ali 😂😂,False,0.9549250602722168
15115,@ErikakHilton @LulaOficial Só tem um probleminha minha querida... Não encontramos mais mortadela depois dessa manifestação do PTPCC...,False,0.9492735862731934
15116,@ErikakHilton @LulaOficial Tinha mais gente do PT. Os esquemas de pagamento de diária e de trazer gente de fora aumentou a audiência. Mas se o fotógrafo do Lula ajudasse o evento do Bolsonaro ficaria até maior.,False,0.9842206239700317
15117,@ErikakHilton @LulaOficial https://t.co/qSnchFrpig,False,0.9688350558280945
15118,@ErikakHilton @LulaOficial https://t.co/hL4NQEDltn,False,0.9852674007415771
15119,@ErikakHilton @LulaOficial Cadê o povo https://t.co/iTxQSwrRlr,False,0.9894238114356995
15120,"@ErikakHilton @LulaOficial DataPovo 7 de setembro, apoio Bolsonaro! Em um domingo, dia de semana nós trabalhamos! https://t.co/6V6W9q9vBu",False,0.9890525937080383
15121,"@ErikakHilton @LulaOficial Não...

https://t.co/eOJBVwnSaA",False,0.947819173336029
15122,@ErikakHilton @LulaOficial Que orgulho do Nordeste 🤩❤️,False,0.9939318895339966
15123,@ErikakHilton @LulaOficial datapovo não mente https://t.co/STd6AZ31V5,False,0.8948991894721985
15124,@ErikakHilton @LulaOficial A diferença é que um compra os apoiadores e o outro não rs,False,0.9868883490562439
15125,"@ErikakHilton @LulaOficial Pessoal, é 13  ou 22 ?  Não é pesquisa, é só pra eu te bloquear mesmo",False,0.9593686461448669
15126,@ErikakHilton @LulaOficial Só queria saber quem pagou os ônibus estacionados que vi hj,False,0.992032527923584
15127,@ErikakHilton @LulaOficial Agora pense numa característica desses eventos onde Lula está tem: https://t.co/s2M90mbpWJ,False,0.9865081310272217
15128,"@ErikakHilton @LulaOficial Coitado do Nordeste, massa de manobra.",True,0.995189905166626
15129,@ErikakHilton @LulaOficial #LulaPresidente1⃣3⃣,False,0.9550359845161438
15130,@ErikakHilton @LulaOficial https://t.co/zi6Fk3qR2T,False,0.9819604158401489
15131,@ErikakHilton @LulaOficial Kkkkkk....aiaiai...,False,0.9678956270217896
15132,@ErikakHilton @LulaOficial https://t.co/QmZYE9oFyB,False,0.9852384924888611
15133,@ErikakHilton @LulaOficial https://t.co/Yp079ToOcZ,False,0.9867636561393738
15134,"@ErikakHilton @LulaOficial Infelizmente!!! Santa Catarina nunca foi governado pela esquerda, veja os resultados principalmente no que se refere a emprego!!!",False,0.9868839383125305
15135,@ErikakHilton @LulaOficial Mostra os vídeos..,False,0.967782735824585
15136,@ErikakHilton @LulaOficial B22 reeleito,False,0.927701473236084
15137,"@ErikakHilton @LulaOficial Erika, avisa que meu país paraiba é lula",False,0.9908753633499146
15138,Kkkkkkkkkk https://t.co/BCWUoZmYZu,False,0.9822700619697571
15139,@aeciodepapelao .,False,0.9798492789268494
15140,@ErikakHilton @aeciodepapelao .,False,0.9364132285118103
15141,Mais um caso explícito - e nada isolado - do uso de dinheiro público para favorecer aliados de Bolsonaro. O BOLSOLÃO é o maior caso de corrupção da história do Brasil.  https://t.co/xt9gxe8Yg1,False,0.6780382394790649
15142,"Quanto mais cavar, mais BOLSOLÃO vai aparecer. 

https://t.co/Xn7fQJtA3p",True,0.9649524688720703
15143,Mais um caso explícito - e nada isolado - do uso de dinheiro público para favorecer aliados de Bolsonaro. O BOLSOLÃO é o maior caso de corrupção da história do Brasil.  https://t.co/xt9gxe8Yg1,False,0.6780382394790649
15144,"Quanto mais cavar, mais BOLSOLÃO vai aparecer. 

https://t.co/Xn7fQJtA3p",True,0.9649524688720703
15145,@ErikakHilton @rapaz_aleatorio,False,0.9605183005332947
15146,@ErikakHilton 22🇧🇷22🇧🇷22🇧🇷,False,0.9224381446838379
15147,é BOLSOLÃO que chama?,True,0.9969999194145203
15148,"@RebzLerer Sim, BOLSOLÃO",True,0.9940798878669739
15149,@ErikakHilton então ficamos combinadas que é BOLSOLÃO miga,True,0.986466109752655
15150,@ErikakHilton @RebzLerer BOLSOLÃO ?!?!,True,0.9905545115470886
15151,BOLSOLÃO = A MAIOR CORRUPÇÃO,True,0.9969285130500793
15152,@ErikakHilton #Bolsolao,False,0.959897518157959
15153,@ErikakHilton #Bolsolão,False,0.957444429397583
15154,"@ErikakHilton O povo trabalhador precisa da jornada de trabalho de 30 horas semanais sem desconto salarial. Ajuda o Povo, por favor!!! @luizaerundina @Glauber_Braga @GuilhermeBoulos @padilhando @OChicoin @SofiaManzanoPCB @GuajajaraSonia",False,0.9908141493797302
15155,@ErikakHilton n faço ideia pq a @debora_d_diniz me bloqueou 😭,False,0.9666846394538879
15156,@ErikakHilton Não vejo a hora da Erika pisar os pés no congresso e tocar fogo no quengaral!,True,0.8875361084938049
15157,@ErikakHilton Isso com aparelhamento imagina se a PF não tivesse aparelhada aí sim o negócio ia pegar talve nem tivéssemos chegado a esse ponto,False,0.9196196794509888
15158,@ErikakHilton 22🇧🇷22🇧🇷22🇧🇷,False,0.9224381446838379
15159,"@ErikakHilton Mas de qual partido é o prefeito da cidade de igarapé? PDT, né? E o PDT apoia quem? Há...",False,0.9709222316741943
15160,"@altoastral20222 Mentirosa é você! Bolsonaro não vetou nada.
Ele depende disso pra sobreviver no poder.  https://t.co/iWJp2zX1Qz",True,0.9883783459663391
15161,"@ErikakHilton @altoastral20222 https://t.co/7iEX5s34JT
@XeuleBot",False,0.9761459827423096
15162,@ErikakHilton @altoastral20222 A verdade que nenhum bolsonarista quer entender https://t.co/lywaHn1gjy,False,0.9766880869865417
15163,@ErikakHilton @altoastral20222 HABLA MEIXMO,True,0.8129268884658813
15164,@ErikakHilton #Bolsolao é o nome certo.,False,0.9613227248191833
15165,"BOLSONARO DIVIDIU AS FAMILIAS
BOLSONARO ODEIA POBRE
BOLSOLÃO DÁ PRISÃO https://t.co/2d8VfmRXF5",True,0.9887058734893799
15166,@ErikakHilton BOLSONARO ROUBOU O SUS,False,0.8539782762527466
15167,"@ErikakHilton apelou muito, E EU AMEI! Apenas verdades!!!!!",False,0.9968405961990356
15168,@ErikakHilton @joaoluizpedrosa @BaixadorDeVideo,False,0.8966901302337646
15169,"@ErikakHilton BOLSONARO DIVIDIU FAMÍLIAS

BOLSONARO ODEIA POBRE

BOLSOLÃO DÁ PRISÃO",True,0.9885441660881042
15170,@ErikakHilton BOLSONARO É O PAI DA MENTIRA https://t.co/xFm5oJgUIy,True,0.9840587973594666
15171,@ErikakHilton @BaixadorDeVideo,False,0.8937985897064209
15172,@ErikakHilton BOLSONARO NA CADEIA,False,0.5860333442687988
15173,@ErikakHilton BOLSOLÃO,True,0.9900979399681091
15174,@ErikakHilton BOLSOLÃO,True,0.9900979399681091
15175,@ErikakHilton É BOLSOLÃO QUE CHAMA?,True,0.9807027578353882
15176,"@ErikakHilton Como pode ser tão puro em um meio tão criminoso? Se apoiam por identificação, por afinidades...",False,0.9711536765098572
15177,@ErikakHilton BOLSONARO DIVIDIU AS FAMILIAS,False,0.9582797288894653
15178,@ErikakHilton Só gente de bem 🥰,False,0.985249936580658
15179,"@ErikakHilton BOLSONARO DIVIDIU AS FAMILIAS
BOLSONARO ODEIA POBRE
BOLSOLÃO DÁ PRISÃO
BOLSONARO ROUBOU O SUS",True,0.9839825630187988
15180,@ErikakHilton @joaoluizpedrosa A pessoa que anda com um ex presidiário quer falar ...kkkkk,False,0.9559381604194641
15181,"@ErikakHilton BOLSONARO ODEIA POBRE
BOLSONARO ODEIA POBRE
BOLSONARO ODEIA POBRE
BOLSONARO ODEIA POBRE",True,0.967473566532135
15182,@ErikakHilton BOLSONARO ODEIA POBRE,False,0.7898865938186646
15183,@ErikakHilton Aproveitem para meternonpaunagorw porque o outro qie entrar não vai deixar . Rede social somente para foto sem legenda kkkkk,False,0.8971032500267029
15184,@ErikakHilton Bolsonaro odeia pobre,False,0.9752076864242554
15185,@ErikakHilton Fora bolsonoro,False,0.9470494389533997
15186,@ErikakHilton https://t.co/5Zs4k9YWWR,False,0.985056459903717
15187,"@ErikakHilton Bolsonaro odeia pobre, essa é a verdade: https://t.co/A2VNuVA2tl",False,0.9874463081359863
15188,"🔴 PF prendeu operador do orçamento secreto por roubar R$69 milhões reais do SUS. 

O maior escândalo de corrupção de Bolsonaro começou a ser desmontado! https://t.co/arWXVUI5Rt",False,0.8345373868942261
15189,"Leia aqui:

https://t.co/qwUXpwe8wl",False,0.9816892147064209
15190,"🔴 PF prendeu operador do orçamento secreto por roubar R$69 milhões reais do SUS. 

O maior escândalo de corrupção de Bolsonaro começou a ser desmontado! https://t.co/arWXVUI5Rt",False,0.8345373868942261
15191,"Leia aqui:

https://t.co/qwUXpwe8wl",False,0.9816892147064209
15192,@ErikakHilton https://t.co/92knH6nHpa,False,0.9862068891525269
15193,@ErikakHilton @tesoureiros BOLSOLÃO É CORRUPÇÃO,True,0.9945182204246521
15194,"@ErikakHilton Bdia Erica! O Orçamento Secreto é uma criação COLETIVA dos nossos políticos,cujo STF n teve a coragem até agora de declarar inconstitucional.Teve aprovação e uso inclusive de parlamentare do PT. Atribuir ao gov Bolsonaro faz parte do jogo,mas n à vdd total dos fatos. https://t.co/rhzyyIb9y1",False,0.9579242467880249
15195,@ErikakHilton Roubando da saúde e matando muitas pessoas que precisam de atendimento. Isso é desumano!,False,0.7466925382614136
15196,@ErikakHilton @Iammoremylrds BOLSOLÃO,True,0.9950540065765381
15197,"@ErikakHilton já tô esperando por isso aqui, Érika 🗣️ https://t.co/XyUN019rXq",False,0.9954285621643066
15198,@ErikakHilton BOLSOLÃO DANDO EM PRISÃO!! BOA,True,0.9821810722351074
15199,@ErikakHilton @CaasiAvlis,False,0.9585598111152649
15200,"@ErikakHilton #BolsonaroCORRUPTO
#BolsonaroLADRAO
#BolsonaroGenocida",True,0.9941471815109253
15201,@ErikakHilton Só o começo.,False,0.973962664604187
