tweets,classe_ajuste_fino,score_ajuste_fino,tweets_limpos,texto_limpo
59408,"@marcofeliciano A igreja deixou de ser templo sagrado para virar comitê eleitoral.

O púlpito deixou de ser sagrado, e passou a ser usado para honra e glória do Senhor, pra fazer comício, disseminar ódio, violência e mentiras.

Louvores agora, são trocados por músicas de adoração a candidatos. https://t.co/troX4zAWJ9",False,0.9736688733100891,"['@marcofeliciano', 'igreja', 'deixar', 'templo', 'sagrado', 'virar', 'comitê', 'eleitoral', '', 'púlpito', 'deixar', 'sagrado', 'passar', 'usar', 'honra', 'glória', 'senhor', 'pra', 'comício', 'disseminar', 'ódio', 'violência', 'mentira', '', 'louvores', 'trocar', 'música', 'adoração', 'candidato']",@marcofeliciano igreja deixar templo sagrado virar comitê eleitoral  púlpito deixar sagrado passar usar honra glória senhor pra comício disseminar ódio violência mentira  louvores trocar música adoração candidato
59409,@marcofeliciano https://t.co/byhZVSQHlK,False,0.9852207899093628,['@marcofeliciano'],@marcofeliciano
59410,@marcofeliciano https://t.co/HLR8QWMT9k,False,0.9839012026786804,['@marcofeliciano'],@marcofeliciano
59411,@marcofeliciano https://t.co/l2qX5wqizG,False,0.9881680607795715,['@marcofeliciano'],@marcofeliciano
59412,Resposta à carta de Lula aos evangélicos! https://t.co/y3zpc3qo4T,False,0.9921740293502808,"['resposta', 'carta', 'lula', 'evangélico']",resposta carta lula evangélico
59413,"@marcofeliciano ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?"" 

- Jair Bolsonaro",False,0.9298074245452881,"['@marcofeliciano', 'parei', 'esquina', 'tirar', 'capacete', 'olhei', 'menina', 'bonito', 'ano', 'arrumadinha', 'pleno', 'sábado', 'comunidade', 'pintou', 'clima', 'voltar', 'perguntar', 'entrar', 'casa', '', 'jair', 'bolsonaro']",@marcofeliciano parei esquina tirar capacete olhei menina bonito ano arrumadinha pleno sábado comunidade pintou clima voltar perguntar entrar casa  jair bolsonaro
59414,"@marcofeliciano @GetVideoBot 
@DownloaderBot",False,0.963479220867157,"['@marcofeliciano', '@getvideobot', '', '@downloaderbot']",@marcofeliciano @getvideobot  @downloaderbot
59415,"@GrVick1989 Yes! video, it's here: https://t.co/yaQGI7643N

Ad: Auto Tweet your Instagram photos/videos via @TweetGramApp.",False,0.9882057905197144,"['@grvick1989', 'yes', 'video', 'it', ""'s"", 'here', '', 'ad', 'auto', 'tweet', 'your', 'instagram', 'photos', 'video', 'ver', '@tweetgramapp']",@grvick1989 yes video it 's here  ad auto tweet your instagram photos video ver @tweetgramapp
59416,@marcofeliciano Marco miliciano,False,0.6150385141372681,"['@marcofeliciano', 'marco', 'miliciano']",@marcofeliciano marco miliciano
59417,"@marcofeliciano Há um vídeo seu também falando que Lula não é nenhuma ameaça para a igreja. Se fomos usar a mesma medida que usa, podemos dizer que você também é um mentiroso?",False,0.834417462348938,"['@marcofeliciano', 'haver', 'vídeo', 'falar', 'lula', 'não', 'ameaça', 'igreja', 'mesmo', 'medida', 'poder', 'mentiroso']",@marcofeliciano haver vídeo falar lula não ameaça igreja mesmo medida poder mentiroso
59418,"@marcofeliciano Esses ditos ""pastores"" (Marco (in)Feliciano, Silas Malafaia, o tal do ""Terra Velha"" são os fariseus brasileiros. Se fossem sacerdotes no tempo que Jesus foi crucificado eles gritariam: crussifica-o, crussifica-o.",True,0.979474663734436,"['@marcofeliciano', 'dito', 'pastor', 'marco', 'infeliciano', 'silas', 'malafaia', 'terra', 'velha', 'fariseu', 'brasileiro', 'ser', 'sacerdote', 'jesus', 'crucificar', 'gritar', 'crussificao', 'crussificao']",@marcofeliciano dito pastor marco infeliciano silas malafaia terra velha fariseu brasileiro ser sacerdote jesus crucificar gritar crussificao crussificao
59419,@marcofeliciano Se Deus existir vc ta frito,False,0.584478497505188,"['@marcofeliciano', 'deus', 'existir', 'vc', 'ta', 'frito']",@marcofeliciano deus existir vc ta frito
59420,"@marcofeliciano A carta foi para os EVANGÉLICOS. Não para os filhotes de Nabucodonosor. Fica quietinho aí pra Jesus pensar em te perdoar, fica.",True,0.8680121302604675,"['@marcofeliciano', 'carta', 'evangélicos', 'não', 'filhote', 'nabucodonosor', 'ficar', 'quietinho', 'pra', 'jesus', 'pensar', 'perdoar', 'ficar']",@marcofeliciano carta evangélicos não filhote nabucodonosor ficar quietinho pra jesus pensar perdoar ficar
59421,@marcofeliciano Nos convertemos pra Deus é não ao Bosonarismo.,False,0.9390568733215332,"['@marcofeliciano', 'converter', 'pra', 'deus', 'não', 'bosonarismo']",@marcofeliciano converter pra deus não bosonarismo
59422,"@marcofeliciano Ele mandou a carta para os evangélicos, não aos fariseus.",False,0.9791858792304993,"['@marcofeliciano', 'mandar', 'carta', 'evangélico', 'não', 'fariseu']",@marcofeliciano mandar carta evangélico não fariseu
59423,@marcofeliciano O que mudou de lá pra cá?? https://t.co/jCEQ72Cucl,False,0.9925664663314819,"['@marcofeliciano', 'mudar', 'pra']",@marcofeliciano mudar pra
59424,@marcofeliciano Tem muito estrupador se passando por pastor ou por homem de Deus,True,0.9819779992103577,"['@marcofeliciano', 'estrupador', 'passar', 'pastor', 'homem', 'deus']",@marcofeliciano estrupador passar pastor homem deus
59425,@marcofeliciano Lula pensa que engana!!  A igreja tem a mente de Cristo  E sabemos discernir entre  o bem  e o mal,False,0.9245450496673584,"['@marcofeliciano', 'lula', 'pensar', 'enganar', '', 'igreja', 'mente', 'cristo', '', 'saber', 'discernir', '', '']",@marcofeliciano lula pensar enganar  igreja mente cristo  saber discernir  
59426,@marcofeliciano https://t.co/uRKVOe97IE https://t.co/EGwPu5VuPy,False,0.9916507601737976,"['@marcofeliciano', '']",@marcofeliciano 
59427,@marcofeliciano Vai dar meia horade cool pastor com o relógio sem pilha,True,0.8061069250106812,"['@marcofeliciano', 'meia', 'horade', 'cool', 'pastor', 'relógio', 'pilha']",@marcofeliciano meia horade cool pastor relógio pilha
59428,@marcofeliciano https://t.co/KhoW3xKtyo,False,0.988543689250946,['@marcofeliciano'],@marcofeliciano
59429,@marcofeliciano https://t.co/opp4humRMt,False,0.9873551726341248,['@marcofeliciano'],@marcofeliciano
59430,@marcofeliciano https://t.co/zl66tmsYzV,False,0.9899370670318604,['@marcofeliciano'],@marcofeliciano
59431,@marcofeliciano https://t.co/aJMBE0WDtI,False,0.9913854598999023,['@marcofeliciano'],@marcofeliciano
59432,@marcofeliciano https://t.co/lBVK4y4n4x,False,0.9884822368621826,['@marcofeliciano'],@marcofeliciano
59433,@marcofeliciano https://t.co/TkjD8kJTTQ,False,0.9843283891677856,['@marcofeliciano'],@marcofeliciano
59434,@marcofeliciano https://t.co/VPhrlFNVtt,False,0.9865183234214783,['@marcofeliciano'],@marcofeliciano
59435,"@marcofeliciano Perfeito.  Mais q Perfeito.  O mal não vencerá o bem, em nome de Jesus.  Deus no comando da nossa Nação.  Brasil acima de tudo.  DEUS ACIMA DE TODOS . Bolsonaro reeleito.",False,0.9973869919776917,"['@marcofeliciano', 'perfeito', '', 'q', 'perfeito', '', 'não', 'vencer', 'nome', 'jesus', '', 'deus', 'comando', 'nação', '', 'brasil', 'acima', '', 'deus', 'acima', 'bolsonaro', 'reeleger']",@marcofeliciano perfeito  q perfeito  não vencer nome jesus  deus comando nação  brasil acima  deus acima bolsonaro reeleger
59436,@marcofeliciano https://t.co/7mTpHcRWah,False,0.9772046208381653,['@marcofeliciano'],@marcofeliciano
59437,@marcofeliciano https://t.co/MWrzTeXtUh,False,0.9796310663223267,['@marcofeliciano'],@marcofeliciano
59438,@marcofeliciano https://t.co/aIvIyUSPGp,False,0.9912358522415161,['@marcofeliciano'],@marcofeliciano
59439,@marcofeliciano https://t.co/dY2oHcQVvT,False,0.9865835309028625,['@marcofeliciano'],@marcofeliciano
59440,@marcofeliciano https://t.co/VjK18o09AL,False,0.9912331700325012,['@marcofeliciano'],@marcofeliciano
59441,@marcofeliciano Loucaaaaa,True,0.6284059286117554,"['@marcofeliciano', 'loucaaaaa']",@marcofeliciano loucaaaaa
59442,"@marcofeliciano #ContraCensuraDoPT 
#DireitaAmordaçada 
#LulaTransfobico 
#CensuraNao  #BolsonaroPresidente2️⃣2️⃣",True,0.7334315180778503,"['@marcofeliciano', 'contracensuradopt', '', 'direitaamordaçada', '', 'lulatransfobico', '', 'censuranao', '', 'bolsonaropresidente2⃣2⃣']",@marcofeliciano contracensuradopt  direitaamordaçada  lulatransfobico  censuranao  bolsonaropresidente2⃣2⃣
59443,@marcofeliciano Ex pastor..,False,0.688585102558136,"['@marcofeliciano', 'ex', 'pastor']",@marcofeliciano ex pastor
59444,@marcofeliciano Vcs não são donos de Deus ou de suas palavras!,False,0.9961138963699341,"['@marcofeliciano', 'vcs', 'não', 'dono', 'deus', 'palavra']",@marcofeliciano vcs não dono deus palavra
59445,"@marcofeliciano Essa tal carta é igual da ""democracia""",False,0.9720332622528076,"['@marcofeliciano', 'carta', 'igual', 'democracia']",@marcofeliciano carta igual democracia
59446,@marcofeliciano https://t.co/hnV6dDdd29,False,0.9918798804283142,['@marcofeliciano'],@marcofeliciano
59447,@marcofeliciano https://t.co/LDDRqoIIAv,False,0.989623486995697,['@marcofeliciano'],@marcofeliciano
59448,@marcofeliciano LUCIANO HUCK👇 https://t.co/axTKf2bDFV,False,0.9698625802993774,"['@marcofeliciano', 'luciano', 'huck']",@marcofeliciano luciano huck
59449,"@marcofeliciano O espírito baixou em você, falso profeta!",True,0.988544762134552,"['@marcofeliciano', 'espírito', 'baixar', 'falso', 'profeta']",@marcofeliciano espírito baixar falso profeta
59450,@marcofeliciano https://t.co/YOdgfjhd5u,False,0.9872819781303406,['@marcofeliciano'],@marcofeliciano
59451,@marcofeliciano https://t.co/qCzRFClpTN,False,0.9773309230804443,['@marcofeliciano'],@marcofeliciano
59452,@marcofeliciano https://t.co/CRuAZgVKXt,False,0.9844203591346741,['@marcofeliciano'],@marcofeliciano
59453,@marcofeliciano https://t.co/v72f4CFzs1,False,0.9866421222686768,['@marcofeliciano'],@marcofeliciano
59454,@marcofeliciano https://t.co/H9qOeCh1Nu,False,0.9884958267211914,['@marcofeliciano'],@marcofeliciano
59455,"@marcofeliciano Deus é justiça... dia 30/10 voces terao a resposta das urnas a essa DEFESA INCANSAVEL E INABALÁVEL QUE VOCES FAZEM DE BOLSONARO... tem igreja que nessas ultimas semanas so prega bolsonaro, nem prega sobre Jesus.... e Deus dará a resposta pois ele nao divide a gloria dele com ngm",False,0.9801270961761475,"['@marcofeliciano', 'deus', 'justiça', 'dia', 'voces', 'terao', 'resposta', 'urna', 'defesa', 'incansavel', 'inabalável', 'voces', 'bolsonaro', 'igreja', 'em esse', 'ultimo', 'semana', 'so', 'pregar', 'bolsonaro', 'pregar', 'jesus', 'deus', 'dar', 'resposta', 'nao', 'dividir', 'gloria', 'de ele', 'ngm']",@marcofeliciano deus justiça dia voces terao resposta urna defesa incansavel inabalável voces bolsonaro igreja em esse ultimo semana so pregar bolsonaro pregar jesus deus dar resposta nao dividir gloria de ele ngm
59456,@marcofeliciano https://t.co/o04aW9dBrA,False,0.9889330863952637,['@marcofeliciano'],@marcofeliciano
59457,@marcofeliciano https://t.co/ryVWAalAk6,False,0.9910484552383423,['@marcofeliciano'],@marcofeliciano
59458,"@marcofeliciano Parabéns, Deputado. O povo de Deus não será enganado, nem se esquecerá da intenção do ministro Fachin de classificar de abuso religioso, por exemplo, esclarecimentos como esse do senhor.",False,0.997585654258728,"['@marcofeliciano', 'parabéns', 'deputado', 'deus', 'não', 'ser', 'enganar', 'esquecer', 'intenção', 'ministro', 'fachin', 'classificar', 'abuso', 'religioso', 'esclarecimento', 'senhor']",@marcofeliciano parabéns deputado deus não ser enganar esquecer intenção ministro fachin classificar abuso religioso esclarecimento senhor
59459,"@marcofeliciano ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?"" 

- Jair Bolsonaro",False,0.9298074245452881,"['@marcofeliciano', 'parei', 'esquina', 'tirar', 'capacete', 'olhei', 'menina', 'bonito', 'ano', 'arrumadinha', 'pleno', 'sábado', 'comunidade', 'pintou', 'clima', 'voltar', 'perguntar', 'entrar', 'casa', '', 'jair', 'bolsonaro']",@marcofeliciano parei esquina tirar capacete olhei menina bonito ano arrumadinha pleno sábado comunidade pintou clima voltar perguntar entrar casa  jair bolsonaro
59460,@marcofeliciano https://t.co/q7Pa0oIidX,False,0.9773309230804443,['@marcofeliciano'],@marcofeliciano
59461,"@marcofeliciano A carta foi direcionada a quem ouve e cumpre a palavra, não foi destinada aos gananciosos mercadores e seus asseclas alienados que carregam ódio em sua fala, cujo os olhos enegrecidos demonstram a quem servem.",True,0.9110329151153564,"['@marcofeliciano', 'carta', 'direcionar', 'ouver', 'cumprir', 'palavra', 'não', 'destinar', 'ganancioso', 'mercador', 'assecla', 'alienar', 'carregar', 'ódio', 'falar', 'olho', 'enegrecir', 'demonstrar', 'servir']",@marcofeliciano carta direcionar ouver cumprir palavra não destinar ganancioso mercador assecla alienar carregar ódio falar olho enegrecir demonstrar servir
59462,"@marcofeliciano Vc é evangélico? Não, né!!! Só está aproveitando mais uma oportunidade de mostrar os dentes pagos com o $ suado do pagador de impostos.",False,0.8768370747566223,"['@marcofeliciano', 'vc', 'evangélico', 'não', 'né', 'aproveitar', 'oportunidade', 'mostrar', 'dente', 'pagar', '$', 'suar', 'pagador', 'imposto']",@marcofeliciano vc evangélico não né aproveitar oportunidade mostrar dente pagar $ suar pagador imposto
59463,"@marcofeliciano Ah sim, o cara que usou mais de 150 mil do dinheiro público, para trocar os dentes. Nossa, muita moral vc tem 🤡",False,0.9026580452919006,"['@marcofeliciano', 'ah', 'cara', 'usar', 'dinheiro', 'público', 'trocar', 'dente', 'muito', 'moral', 'vc']",@marcofeliciano ah cara usar dinheiro público trocar dente muito moral vc
59464,"@marcofeliciano ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?"" 

- Jair Bolsonaro",False,0.9298074245452881,"['@marcofeliciano', 'parei', 'esquina', 'tirar', 'capacete', 'olhei', 'menina', 'bonito', 'ano', 'arrumadinha', 'pleno', 'sábado', 'comunidade', 'pintou', 'clima', 'voltar', 'perguntar', 'entrar', 'casa', '', 'jair', 'bolsonaro']",@marcofeliciano parei esquina tirar capacete olhei menina bonito ano arrumadinha pleno sábado comunidade pintou clima voltar perguntar entrar casa  jair bolsonaro
59465,@marcofeliciano https://t.co/wa4B6hhiWm,False,0.9909605383872986,['@marcofeliciano'],@marcofeliciano
59466,@marcofeliciano @gilcp3 https://t.co/XNkMIyMqLf,False,0.9877927899360657,"['@marcofeliciano', '@gilcp3']",@marcofeliciano @gilcp3
59467,@marcofeliciano A carta não é para os picaretas de Cristo.,True,0.9703930020332336,"['@marcofeliciano', 'carta', 'não', 'picareta', 'cristo']",@marcofeliciano carta não picareta cristo
59468,@marcofeliciano https://t.co/c8CVDmZIUP,False,0.988372266292572,['@marcofeliciano'],@marcofeliciano
59469,@marcofeliciano https://t.co/JgLnq3Xn04,False,0.9870095252990723,['@marcofeliciano'],@marcofeliciano
59470,@marcofeliciano https://t.co/wI5a3V9gUm,False,0.991134524345398,['@marcofeliciano'],@marcofeliciano
59471,@marcofeliciano É verdade este Bilête. https://t.co/TtKdycDkGG,True,0.9370641112327576,"['@marcofeliciano', 'verdade', 'bilête']",@marcofeliciano verdade bilête
59472,@marcofeliciano https://t.co/d6O1ngfwXz,False,0.9875842928886414,['@marcofeliciano'],@marcofeliciano
59473,@marcofeliciano https://t.co/GSoOnzbGrS,False,0.985508382320404,['@marcofeliciano'],@marcofeliciano
59474,@marcofeliciano https://t.co/0v2wjgq3w1,False,0.9874314069747925,['@marcofeliciano'],@marcofeliciano
59475,@marcofeliciano https://t.co/TFIJwiGAma,False,0.9784426093101501,['@marcofeliciano'],@marcofeliciano
59476,@marcofeliciano https://t.co/CdkBbBweaX,False,0.9897037148475647,['@marcofeliciano'],@marcofeliciano
59477,@marcofeliciano https://t.co/vjl8ik4l4H,False,0.9919596314430237,['@marcofeliciano'],@marcofeliciano
59478,@marcofeliciano https://t.co/gXOBxGnG8r,False,0.981584906578064,['@marcofeliciano'],@marcofeliciano
59479,@marcofeliciano https://t.co/HL653Siy4h,False,0.9880896210670471,['@marcofeliciano'],@marcofeliciano
59480,@marcofeliciano https://t.co/vUkRPQJ5Ew,False,0.9914312362670898,['@marcofeliciano'],@marcofeliciano
59481,@marcofeliciano 💰💵💰💵🤣💵💰💰💰💰💰 https://t.co/t5Ki0prjhN,False,0.9801031947135925,"['@marcofeliciano', '']",@marcofeliciano 
59482,@marcofeliciano https://t.co/v8DtAlclF4,False,0.9889793395996094,['@marcofeliciano'],@marcofeliciano
59483,@marcofeliciano https://t.co/bVUdNdtJT1,False,0.9860401153564453,['@marcofeliciano'],@marcofeliciano
59484,@marcofeliciano https://t.co/wrj7nFbNEB,False,0.9891501069068909,['@marcofeliciano'],@marcofeliciano
59485,@marcofeliciano 👏🏽👏🏽👏🏽,False,0.9779332876205444,['@marcofeliciano'],@marcofeliciano
59486,"@marcofeliciano Pastor, se é que posso chamar dessa forma, pare de tentar manipular o povo evangélico. Coisa feia. Não me lembro de uma postagem deste homem de Deus que fosse sobre o amor de Deus na vida das pessoas. É sempre ódio, sempre discórdia. Dê lugar a Deus na sua vida!!",False,0.9592418074607849,"['@marcofeliciano', 'pastor', 'chamar', 'parar', 'manipular', 'evangélico', 'feio', 'não', 'lembrar', 'postagem', 'homem', 'deus', 'ser', 'amor', 'deus', 'vida', 'pessoa', 'ódio', 'discórdiar', 'dê', 'deus', 'vida']",@marcofeliciano pastor chamar parar manipular evangélico feio não lembrar postagem homem deus ser amor deus vida pessoa ódio discórdiar dê deus vida
59487,@marcofeliciano https://t.co/vZqUMIiNY8,False,0.9899882674217224,['@marcofeliciano'],@marcofeliciano
59488,@marcofeliciano https://t.co/y6AZ2rcppp,False,0.9898086190223694,['@marcofeliciano'],@marcofeliciano
59489,@marcofeliciano https://t.co/4Z2J8p0qGC,False,0.9862614274024963,['@marcofeliciano'],@marcofeliciano
59490,@marcofeliciano https://t.co/OPdDedDqTr,False,0.9850072264671326,['@marcofeliciano'],@marcofeliciano
59491,@marcofeliciano https://t.co/0TUlOXsg20,False,0.9875324368476868,['@marcofeliciano'],@marcofeliciano
59492,@marcofeliciano Vc nem cristão é,False,0.8147948384284973,"['@marcofeliciano', 'vc', 'cristão']",@marcofeliciano vc cristão
59493,@marcofeliciano JÁ PAGARAM O DÍZIMO??,False,0.9798181056976318,"['@marcofeliciano', 'pagaram', 'dízimo']",@marcofeliciano pagaram dízimo
59494,@marcofeliciano Dentes estão amarelados,False,0.8608761429786682,"['@marcofeliciano', 'dentes', 'amarelado']",@marcofeliciano dentes amarelado
59495,@marcofeliciano Já deu uma sentada hoje pastora? Pq disso a senhora entende… 🤣🤣,False,0.7465274930000305,"['@marcofeliciano', 'dar', 'sentada', 'hoje', 'pastor', 'pq', 'senhora', 'entender']",@marcofeliciano dar sentada hoje pastor pq senhora entender
59496,@marcofeliciano @BaixaEssa,False,0.9341386556625366,"['@marcofeliciano', '@baixaesso']",@marcofeliciano @baixaesso
59497,"@marcofeliciano @bannhan Deus acima de tudo.
Brasil acima de todos.",False,0.9980663657188416,"['@marcofeliciano', '@bannhan', 'deus', 'acima', '', 'brasil', 'acima']",@marcofeliciano @bannhan deus acima  brasil acima
59498,"@marcofeliciano Amém meu Pastor! Estamos vigilantes, atentos em oração!🙌🇧🇷",False,0.9907447695732117,"['@marcofeliciano', 'amém', 'pastor', 'estar', 'vigilante', 'atento', 'oração']",@marcofeliciano amém pastor estar vigilante atento oração
59499,"@marcofeliciano A todos os Cristãos, não é a primeira Carta escrita para enganar o povo Brasileiro. Quando na sua Eleição, ele escreveu a Carta ao Povo Brasileiro,  para convencer o mercado. Todos acreditaram, deu no que deu. Deixo um questionamento, um Partido que entra na Justiça para apagar",False,0.982693076133728,"['@marcofeliciano', 'cristãos', 'não', 'carta', 'escritar', 'enganar', 'brasileiro', 'eleição', 'escrever', 'carta', 'brasileiro', '', 'convencer', 'mercado', 'acreditar', 'dar', 'dar', 'deixo', 'questionamento', 'partido', 'entrar', 'justiça', 'apagar']",@marcofeliciano cristãos não carta escritar enganar brasileiro eleição escrever carta brasileiro  convencer mercado acreditar dar dar deixo questionamento partido entrar justiça apagar
59500,"@marcofeliciano Verdade, pastor!! É isso aí!!",False,0.9941357374191284,"['@marcofeliciano', 'verdade', 'pastor']",@marcofeliciano verdade pastor
59501,"@marcofeliciano @audiosytem Parabéns ao Pr Marco Feliciano, homem de Deus🙌, pela coragem de desafiar o intocável!👏🏼👏🏼",False,0.9944939017295837,"['@marcofeliciano', '@audiosytar', 'parabéns', 'pr', 'marco', 'feliciano', 'homem', 'deus', 'coragem', 'desafiar', 'intocável']",@marcofeliciano @audiosytar parabéns pr marco feliciano homem deus coragem desafiar intocável
59502,"@marcofeliciano Deputado, se excluisse o nome Lula da sua fala, eu arriscaria dizer que ela estaria mais para um autoretrato, num típico mecanismo de projeção.",False,0.9664624333381653,"['@marcofeliciano', 'deputado', 'excluir', 'nome', 'lula', 'fala', 'arriscar', 'estar', 'autoretrato', 'típico', 'mecanismo', 'projeção']",@marcofeliciano deputado excluir nome lula fala arriscar estar autoretrato típico mecanismo projeção
59503,"@marcofeliciano ""Parei na esquina, tirei o capacete e olhei umas meninas, 3 ou 4, bonitas. De 14 ou 15 anos arrumadinhas em pleno sábado em uma comunidade. PINTOU UM CLIMA, voltei e perguntei : Posso entrar na sua casa?""  

Jair Bolsonaro.",False,0.9364089369773865,"['@marcofeliciano', 'parei', 'esquina', 'tirar', 'capacete', 'olhei', 'menina', 'bonito', 'ano', 'arrumadinha', 'pleno', 'sábado', 'comunidade', 'pintou', 'clima', 'voltar', 'perguntar', 'entrar', 'casa', '', 'jair', 'bolsonaro']",@marcofeliciano parei esquina tirar capacete olhei menina bonito ano arrumadinha pleno sábado comunidade pintou clima voltar perguntar entrar casa  jair bolsonaro
59504,@marcofeliciano Cafona.,True,0.7073264122009277,"['@marcofeliciano', 'cafona']",@marcofeliciano cafona
59505,@marcofeliciano Olha aí https://t.co/D0hjtnqGTP,False,0.9888390898704529,"['@marcofeliciano', 'olha']",@marcofeliciano olha
59506,@marcofeliciano https://t.co/kJjlL0TzbV,False,0.9890041947364807,['@marcofeliciano'],@marcofeliciano
59507,"@marcofeliciano @LywHiites Então na autoridade do nome do Senhor Jesus, nãose calem diante das trevas, e comecem a repreender estes diabos que afrontame zombam do nome do Senhor, pq Ele fará justiça, e juízo sobre estes filhos de baal.",True,0.9945353269577026,"['@marcofeliciano', '@lywhiites', 'autoridade', 'nome', 'senhor', 'jesus', 'nãose', 'calar', 'treva', 'comecer', 'repreender', 'diabo', 'afrontame', 'zombar', 'nome', 'senhor', 'pq', 'justiça', 'juízo', 'filho', 'baal']",@marcofeliciano @lywhiites autoridade nome senhor jesus nãose calar treva comecer repreender diabo afrontame zombar nome senhor pq justiça juízo filho baal
59508,@marcofeliciano @eng_trabeduardo Boa👏🏻👏🏻👏🏻,False,0.9641250371932983,"['@marcofeliciano', '@eng_trabeduardo']",@marcofeliciano @eng_trabeduardo
59509,"@marcofeliciano Cara, vc se diz 'pastor', mas mente mais q o diabo!",True,0.9894436597824097,"['@marcofeliciano', 'cara', 'vc', 'pastor', 'mente', 'q', 'diabo']",@marcofeliciano cara vc pastor mente q diabo
59510,@marcofeliciano 👏👏👏👏,False,0.9779332876205444,['@marcofeliciano'],@marcofeliciano
59511,@marcofeliciano Você deveria chorar pelas famílias que perderam pessoas na pandemia. Deus  cobrará de todos vocês.  Usando as pessoas para ter benefícios,False,0.983862578868866,"['@marcofeliciano', 'dever', 'chorar', 'família', 'perder', 'pessoa', 'pandemia', 'deus', '', 'cobrar', '', 'usar', 'pessoa', 'benefício']",@marcofeliciano dever chorar família perder pessoa pandemia deus  cobrar  usar pessoa benefício
59512,@marcofeliciano O que te parece a matéria? https://t.co/JPmq7EgeOs,False,0.9914965629577637,"['@marcofeliciano', 'matéria']",@marcofeliciano matéria
59513,"@marcofeliciano Moço, nem de Deus vc é…sua opinião só interessa aos ímpios!",False,0.5163355469703674,"['@marcofeliciano', 'moço', 'deus', 'vc', 'opinião', 'interessar', 'ímpio']",@marcofeliciano moço deus vc opinião interessar ímpio
59514,@marcofeliciano E você é de DEUS?,False,0.9975466132164001,"['@marcofeliciano', 'deus']",@marcofeliciano deus
59515,@marcofeliciano BOLSONARO PERVERTIDO https://t.co/CxpLl23CBw,True,0.8992592692375183,"['@marcofeliciano', 'bolsonaro', 'pervertido']",@marcofeliciano bolsonaro pervertido
59516,"@marcofeliciano Vai trabalhar para pagar seus dentes, quero dizer, os dentes do povo que pagou a conta.",False,0.9945306181907654,"['@marcofeliciano', 'trabalhar', 'pagar', 'dente', 'dente', 'pagar', 'conta']",@marcofeliciano trabalhar pagar dente dente pagar conta
59517,@marcofeliciano https://t.co/T6neZ8TDqb,False,0.9881540536880493,['@marcofeliciano'],@marcofeliciano
59518,"@marcofeliciano O senhor é um bandido, não um cristão",True,0.9973152279853821,"['@marcofeliciano', 'senhor', 'bandido', 'não', 'cristão']",@marcofeliciano senhor bandido não cristão
59519,@marcofeliciano 👇 https://t.co/LhLD2TnVjq,False,0.9737250208854675,"['@marcofeliciano', '']",@marcofeliciano 
59520,@marcofeliciano Eu quero ir pra esse show Gospel. Onde é ? Isso pode né ? https://t.co/flrL4ikx3t,False,0.9912535548210144,"['@marcofeliciano', 'pra', 'show', 'gospel', 'né']",@marcofeliciano pra show gospel né
59521,@marcofeliciano @liberal22_rs Perfeito,False,0.9976838827133179,"['@marcofeliciano', '@liberal22_rs', 'perfeito']",@marcofeliciano @liberal22_rs perfeito
59522,@marcofeliciano Muito bom,False,0.9980108141899109,['@marcofeliciano'],@marcofeliciano
59523,@marcofeliciano https://t.co/7Cjvf5rOCl,False,0.9856362342834473,['@marcofeliciano'],@marcofeliciano
59524,@marcofeliciano As portas do inferno não vai prevalecer contra a igreja do Senhor Jesus!!!,True,0.9541773200035095,"['@marcofeliciano', 'porta', 'inferno', 'não', 'prevalecer', 'igreja', 'senhor', 'jesus']",@marcofeliciano porta inferno não prevalecer igreja senhor jesus
59525,"@marcofeliciano vai se converter, para de usar a fé do povo.",False,0.975536048412323,"['@marcofeliciano', 'converter', 'fé']",@marcofeliciano converter fé
59526,"@marcofeliciano Tem que falar isso nas pequenas emissoras de Rádio e Televisão, Brasil afora 🆗",False,0.9951609969139099,"['@marcofeliciano', 'falar', 'pequeno', 'emissora', 'rádio', 'televisão', 'brasil', 'afora']",@marcofeliciano falar pequeno emissora rádio televisão brasil afora
59527,@marcofeliciano #BolsonaroPresidente2️⃣2️⃣,False,0.9884856939315796,"['@marcofeliciano', 'bolsonaropresidente2⃣2⃣']",@marcofeliciano bolsonaropresidente2⃣2⃣
59528,@marcofeliciano Cafona.,True,0.7073264122009277,"['@marcofeliciano', 'cafona']",@marcofeliciano cafona
